student_id,student_name,grade,section,teacher,assessment,student_group,purpose,evidence,language,raw_score,band,submission_status,score_band,student_score_id,season,writing_type,assessment_date,school_name,district_name,academic_year
300184,"Portalatin, Gabriel",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,General,2,1,1,4,Developing,Submitted,Developing (3-4),700551,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300184,"Portalatin, Gabriel",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700552,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300185,"Johnson, Dakari",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,1,0,2,Beginning,Submitted,Beginning (0-2),700553,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300185,"Johnson, Dakari",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,English Learner,2,2,2,6,Proficient,Submitted,Proficient (5-6),700554,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300185,"Johnson, Dakari",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,3,2,1,6,Proficient,Submitted,Proficient (5-6),700555,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300186,"Daniels, Amari",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,0,0,0,0,Beginning,Submitted,Beginning (0-2),700556,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300186,"Daniels, Amari",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,1,2,1,4,Developing,Submitted,Developing (3-4),700557,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300186,"Daniels, Amari",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,2,0,0,2,Beginning,Submitted,Beginning (0-2),700558,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300187,"Brown, Maya",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,Gifted,1,1,0,2,Beginning,Submitted,Beginning (0-2),700559,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300187,"Brown, Maya",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,Gifted,1,1,0,2,Beginning,Submitted,Beginning (0-2),700560,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300187,"Brown, Maya",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,1,3,1,5,Proficient,Submitted,Proficient (5-6),700561,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300188,"Ellison, Olivia",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,1,2,2,5,Proficient,Submitted,Proficient (5-6),700562,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300188,"Ellison, Olivia",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700563,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300188,"Ellison, Olivia",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,2,8,Advanced,Submitted,Advanced (7-8),700564,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300189,"Green, Nora",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,2,1,4,Developing,Submitted,Developing (3-4),700565,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300189,"Green, Nora",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,,,,,Not Scored,Pending Review,Not Scored,700566,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300189,"Green, Nora",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,3,2,1,6,Proficient,Submitted,Proficient (5-6),700567,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300190,"Ellison, Triston",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,1,2,1,4,Developing,Submitted,Developing (3-4),700568,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300190,"Ellison, Triston",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,2,3,1,6,Proficient,Submitted,Proficient (5-6),700569,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300190,"Ellison, Triston",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700570,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300191,"Stewart, Sydney",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,Intervention,1,1,0,2,Beginning,Submitted,Beginning (0-2),700571,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300191,"Stewart, Sydney",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,Intervention,2,2,0,4,Developing,Submitted,Developing (3-4),700572,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300191,"Stewart, Sydney",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,2,2,1,5,Proficient,Submitted,Proficient (5-6),700573,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300192,"Flores, Daniel",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,0,1,0,1,Beginning,Submitted,Beginning (0-2),700574,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300192,"Flores, Daniel",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,,,,,Not Scored,Absent,Not Scored,700575,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300192,"Flores, Daniel",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,0,2,2,4,Developing,Submitted,Developing (3-4),700576,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300193,"Carter, Jordan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,1,0,0,1,Beginning,Submitted,Beginning (0-2),700577,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300193,"Carter, Jordan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700578,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300193,"Carter, Jordan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,1,2,5,Proficient,Submitted,Proficient (5-6),700579,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300194,"Burton, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700580,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300194,"Burton, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700581,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300194,"Burton, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,1,1,4,Developing,Submitted,Developing (3-4),700582,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300195,"Tolbert, Dana",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,General,2,1,0,3,Developing,Submitted,Developing (3-4),700583,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300195,"Tolbert, Dana",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700584,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300195,"Tolbert, Dana",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,1,1,5,Proficient,Submitted,Proficient (5-6),700585,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300196,"Jefferson, Adrian",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,,,,,Not Scored,Absent,Not Scored,700586,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300196,"Jefferson, Adrian",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,General,1,3,0,4,Developing,Submitted,Developing (3-4),700587,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300196,"Jefferson, Adrian",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700588,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300197,"Nakamura, Jaden",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,1,2,1,4,Developing,Submitted,Developing (3-4),700589,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300197,"Nakamura, Jaden",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,3,1,1,5,Proficient,Submitted,Proficient (5-6),700590,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300197,"Nakamura, Jaden",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,1,2,2,5,Proficient,Submitted,Proficient (5-6),700591,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300198,"Nakamura, Aiyla",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,IEP,0,0,0,0,Beginning,Submitted,Beginning (0-2),700592,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300198,"Nakamura, Aiyla",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,0,1,0,1,Beginning,Submitted,Beginning (0-2),700593,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300198,"Nakamura, Aiyla",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,1,2,0,3,Developing,Submitted,Developing (3-4),700594,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300199,"Reed, Jonah",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,1,3,2,6,Proficient,Submitted,Proficient (5-6),700595,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300199,"Reed, Jonah",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,General,2,3,1,6,Proficient,Submitted,Proficient (5-6),700596,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300199,"Reed, Jonah",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,2,8,Advanced,Submitted,Advanced (7-8),700597,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300200,"Hayes, Ken",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,IEP,0,0,0,0,Beginning,Submitted,Beginning (0-2),700598,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300200,"Hayes, Ken",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,IEP,1,1,1,3,Developing,Submitted,Developing (3-4),700599,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300200,"Hayes, Ken",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,1,3,1,5,Proficient,Submitted,Proficient (5-6),700600,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
