id,student_name,grade,section,teacher,assessment,student_group,domain,skill,rating,student_score_id
1635,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Conclusion,Missing,700137
1636,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Transitions,Missing,700137
1637,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Focus,Missing,700137
1638,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Dev of Support,Missing,700137
1639,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Word Choice,Missing,700137
1640,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Capitalization,Insufficient,700137
1641,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Punctuation,Insufficient,700137
1642,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Spelling,Missing,700137
1643,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Usage,Insufficient,700137
1644,"Stanley, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Sentence Formation,Missing,700137
1645,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Introduction,Weak,700138
1646,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Progression,Partial,700138
1647,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Conclusion,Partial,700138
1648,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Transitions,Partial,700138
1649,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Focus,Insufficient,700138
1650,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Dev of Support,Missing,700138
1651,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Word Choice,Insufficient,700138
1652,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Capitalization,Weak,700138
1653,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Punctuation,Insufficient,700138
1654,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Spelling,Missing,700138
1655,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Usage,Insufficient,700138
1656,"Stanley, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Sentence Formation,Insufficient,700138
1657,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Partial,700139
1658,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Partial,700139
1659,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Weak,700139
1660,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Missing,700139
1661,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Insufficient,700139
1662,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Partial,700139
1663,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Insufficient,700139
1664,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Weak,700139
1665,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Missing,700139
1666,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Weak,700139
1667,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Weak,700139
1668,"King, Luna",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Partial,700139
1669,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Partial,700140
1670,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Weak,700140
1671,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Partial,700140
1672,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Weak,700140
1673,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Insufficient,700140
1674,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Insufficient,700140
1675,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Partial,700140
1676,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Insufficient,700140
1677,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Weak,700140
1678,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Insufficient,700140
1679,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Weak,700140
1680,"King, Luna",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Sufficient,700140
1681,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Weak,700141
1682,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Insufficient,700141
1683,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Insufficient,700141
1684,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Partial,700141
1685,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Sufficient,700141
1686,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Sufficient,700141
1687,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Partial,700141
1688,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Partial,700141
1689,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Sufficient,700141
1690,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Sufficient,700141
1691,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Partial,700141
1692,"King, Luna",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Sufficient,700141
1693,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Introduction,Insufficient,700142
1694,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Progression,Weak,700142
1695,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Conclusion,Weak,700142
1696,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Purpose & Organization,Transitions,Missing,700142
1697,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Focus,Weak,700142
1698,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Dev of Support,Insufficient,700142
1699,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Word Choice,Weak,700142
1700,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Capitalization,Weak,700142
1701,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Punctuation,Partial,700142
1702,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Spelling,Partial,700142
1703,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Usage,Weak,700142
1704,"Nguyen, Dakari",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Sentence Formation,Partial,700142
1705,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Introduction,Weak,700143
1706,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Progression,Weak,700143
1707,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Conclusion,Missing,700143
1708,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Transitions,Weak,700143
1709,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Focus,Missing,700143
1710,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Dev of Support,Insufficient,700143
1711,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Word Choice,Missing,700143
1712,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Capitalization,Insufficient,700143
1713,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Punctuation,Weak,700143
1714,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Spelling,Weak,700143
1715,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Usage,Missing,700143
1716,"Nguyen, Dakari",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Sentence Formation,Missing,700143
1717,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Introduction,Weak,700144
1718,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Progression,Weak,700144
1719,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Conclusion,Weak,700144
1720,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Transitions,Weak,700144
1721,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Focus,Weak,700144
1722,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Dev of Support,Insufficient,700144
1723,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Word Choice,Insufficient,700144
1724,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Capitalization,Missing,700144
1725,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Punctuation,Insufficient,700144
1726,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Spelling,Weak,700144
1727,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Usage,Missing,700144
1728,"Nguyen, Dakari",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Sentence Formation,Weak,700144
1729,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Partial,700145
1730,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Weak,700145
1731,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Partial,700145
1732,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Sufficient,700145
1733,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Missing,700145
1734,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Missing,700145
1735,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Partial,700145
1736,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Weak,700145
1737,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Missing,700145
1738,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Insufficient,700145
1739,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Insufficient,700145
1740,"Wiley, Evan",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Missing,700145
1741,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Missing,700146
1742,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Missing,700146
1743,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Missing,700146
1744,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Missing,700146
1745,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Missing,700146
1746,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Missing,700146
1747,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Missing,700146
1748,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Missing,700146
1749,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Missing,700146
1750,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Missing,700146
1751,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Missing,700146
1752,"Wiley, Evan",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Missing,700146
1753,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Weak,700147
1754,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Insufficient,700147
1755,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Insufficient,700147
1756,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Partial,700147
1757,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Partial,700147
1758,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Sufficient,700147
1759,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Sufficient,700147
1760,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Weak,700147
1761,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Weak,700147
1762,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Weak,700147
1763,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Partial,700147
1764,"Wiley, Evan",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Partial,700147
1765,"Stewart, Cruz",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Insufficient,700148
1766,"Stewart, Cruz",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Insufficient,700148
